ID;SALDO;F_SALDO;COMPRAS;COMPRAS_PUNTUALES;COMPRAS_PLAZOS;AVANCE_EFECTIVO;F_COMPRAS;F_COMPRAS_PUNTUALES;F_COMPRAS_PLAZOS;F_AVANCE_EFECTIVO;P_AVANCE_EFECTIVO;P_COMPRAS;LÍMITE_CREDITO;PAGOS;PAGOS_MINIMOS;F_PAGOS_COMPLETOS;MESES_CLIENTE
C15646;3655.649258;0.536378205;24788.61805;30754.85447;9786.784356;5248.714932;0.125836176;0.73767611;0.054541241;1.28996995;25;338;26184.8348;45288.86204;25878.66073;0.64528368;11
C15647;17738.45364;0.225697059;10493.69993;30438.64922;11570.23231;16319.89182;0.615211487;0.629678212;0.632821622;1.083168307;47;143;5309.099523;23196.2246;55375.47581;0.093180103;8
C15648;3830.513968;0.104182049;25399.45143;35002.63748;3575.508003;14336.87227;0.488045415;0.64583478;0.880506714;0.214594978;73;71;15335.45177;20613.69456;31012.84932;0.817767981;7
C15649;5089.1515;0.243493806;33659.60541;35772.58301;2886.412574;15171.60419;0.371882596;0.426202853;0.820266853;0.136944154;86;60;16241.66491;24240.8579;25488.38072;0.857455062;7
C15650;4684.694221;0.129392103;27074.83307;33289.82463;3582.302093;10978.99982;0.26049482;0.621855922;0.890614767;0.258518871;95;108;14562.85659;24289.99529;29976.43818;0.810744997;7
C15651;4624.271861;0.208272834;28907.25325;38022.51383;4742.648568;12935.29491;0.440635321;0.641643107;0.873908119;0.107407244;65;128;16232.72806;22832.91974;31276.13702;0.81505198;7
C15652;17007.79325;0.184003785;4153.706561;28966.22833;12544.57835;27297.3022;0.430363593;0.665464413;0.656237221;1.06197992;44;181;3423.509397;20205.97192;64398.2767;0.136560678;8
C15653;4124.749453;0.200820875;27267.17844;35465.36206;1684.338336;14166.15492;0.501496806;0.524445706;0.844926723;0.138802661;79;71;16248.91734;27783.10155;17578.63762;0.912285975;6
C15654;14083.84369;0.822425888;41794.35901;6930.200976;19706.25079;37722.82388;0.899132795;0.158325592;0.531605812;1.09324138;120;215;12866.50228;6547.528619;58592.47783;0.456897551;10
C15655;12211.32406;0.627735662;41657.06658;7637.88788;19302.11921;35074.94006;0.869566615;0.235668859;0.512491355;1.030789507;90;249;14289.08261;9249.24349;55582.20037;0.259691405;9
C15656;13407.66568;0.764032167;44671.77275;6650.512258;20083.13655;38387.16059;0.844552244;0.208421543;0.548429208;0.94602985;103;228;14037.35619;6158.558593;61571.11792;0.325512945;10
C15657;4284.193113;0.191372051;29786.91207;35258.49259;3076.642276;14229.19459;0.493717943;0.578479454;0.861599579;0.124037007;67;73;15594.65572;26773.76655;33375.20651;0.838150599;6
C15658;13003.03566;0.818420613;40929.8097;1874.48605;18972.19902;35659.12751;0.856326134;0.216856993;0.651013381;0.989840951;80;235;15974.90852;11464.68491;59754.58525;0.360916171;10
C15659;13801.97897;0.763009859;40512.31545;4326.033913;19047.07638;31877.46519;0.79462382;0.282019957;0.56584843;1.06684202;96;206;15210.17756;11231.57064;64589.42557;0.34999604;9
C15660;5427.333761;0.227275447;30718.58339;37206.89073;4493.885917;16461.90252;0.3823008;0.539815641;0.796016769;0.188509047;73;92;14671.26845;19625.81275;39499.84284;0.767191642;6
C15661;3674.087044;0.148967331;32429.15914;35861.32098;2471.669613;13116.12729;0.382881762;0.526671832;0.925620371;0.308315978;65;54;14078.75226;20836.96202;36246.92636;0.808338877;7
C15662;16922.33638;0.285295244;5540.803032;31580.35372;10456.35964;20600.18487;0.497163238;0.701760508;0.693650053;1.066425545;54;153;5400.73111;22808.43622;60020.46778;0.125441418;8
C15663;16543.37263;0.242430406;7129.912558;31684.14728;10926.71272;23841.57866;0.369883672;0.668414579;0.657650785;1.052059739;56;148;2234.24343;13469.15261;;0.11184618;8
C15664;5077.355424;0.118633486;32013.03927;34549.9067;2380.463975;11731.81581;0.326149238;0.529010713;0.789730648;0.242135461;85;92;15044.79154;22090.83591;28912.21298;0.888566614;6
C15665;4968.306001;0.140691797;32586.70401;39896.98453;4374.280771;10273.86153;0.369647556;0.543207801;0.85297846;0.211115171;81;58;12355.41113;25744.04305;31235.71123;0.864928471;6
C15666;12718.05081;0.764429774;42262.4992;6256.667798;20132.62191;33796.58549;0.708360033;0.253958805;0.537334586;1.068664303;95;213;14008.26361;7315.565462;50867.1753;0.337829589;10
C15667;3659.667742;0.142367645;27987.31134;36113.10214;5465.981781;13400.34506;0.419221847;0.682687522;0.765348711;0.15095444;78;136;16295.49697;22080.53039;35767.81754;0.782599623;6
C15668;12799.99917;0.776573245;42887.99026;7628.093544;18940.36298;37762.06778;0.746247671;0.257895169;0.507443627;0.93685182;93;234;16200.55232;8379.980652;53313.07649;0.379894123;9
C15669;5018.435861;0.227157886;30589.6554;33356.53612;3352.524356;9273.248372;0.530511417;0.482168532;0.814354133;0.172622021;77;102;13931.79992;26355.02701;;0.811296085;6
C15670;11847.09381;0.800473068;40736.46755;7166.859687;20094.47096;36539.90437;0.764760743;0.299094708;0.438729968;1.097923525;98;195;13008.19853;8283.306811;60168.29415;0.359487468;10
C15671;13893.02013;0.73447266;40701.09554;4801.677904;20099.58561;36508.65853;0.840045623;0.26514815;0.534986224;0.887014919;93;209;14165.97345;6890.372549;53879.4488;0.380924998;10
C15672;4517.658884;0.115495295;28730.89041;33709.77465;4112.189887;9546.968621;0.427063206;0.628061928;0.745811745;0.249476355;89;41;14193.44503;25344.34214;29537.95089;0.846320769;6
C15673;4523.902591;0.264703454;32570.1273;34762.55909;3356.224619;5993.374093;0.496004955;0.496556733;0.834219579;0.312473906;88;85;18007.9078;28494.5928;38021.28301;0.863002893;7
C15674;14142.53281;0.815420449;39350.51125;6128.428176;20257.46606;36623.77699;0.830924205;0.202147221;0.507349186;0.786242153;82;188;13876.08515;8173.818611;54989.58893;0.341606245;10
C15675;3796.191185;0.209637526;28236.55823;36052.24082;2507.436389;10792.50534;0.495375345;0.518222895;0.785350295;0.190877795;76;83;13492.37783;25850.16154;30868.40472;0.871167638;6
C15676;3476.447721;0.487848104;27430.55531;29014.61629;9975.214242;9433.656646;0.223022699;0.854112865;0.028159527;1.350018391;26;303;23913.83652;45887.71633;19491.97913;0.7812169;11
C15677;12336.97384;0.804026898;36416.87728;8225.631088;18365.19851;35473.39195;0.818552495;0.391759294;0.567299572;0.982083384;90;199;15210.0628;10590.25674;64347.06118;0.331321621;10
C15678;12127.61095;0.811698193;35527.53548;6505.680577;19313.0099;37685.80428;0.828049801;0.257848058;0.645868086;0.992607614;94;211;12194.92374;4141.544743;62198.24028;0.356487311;10
C15679;16128.19245;0.2037827;7159.557767;34018.87399;11203.65198;24755.23055;0.605135985;0.686597535;0.605017959;1.065482254;61;180;3114.19399;16866.01165;55143.78028;0.153188122;8
C15680;16685.29274;0.22693614;7457.066266;32996.47954;10324.94529;20475.91985;0.521113959;0.756394876;0.627284982;1.053800306;60;164;4278.249728;24227.9086;45443.01242;0.16028088;7
C15681;5331.602639;0.197937834;27460.07836;35750.97784;1695.294361;8074.761207;0.431810319;0.576204858;0.860799365;0.140112632;85;106;15271.00314;26202.07506;24375.70712;0.860953488;6
C15682;13455.78518;0.674552858;39988.54532;7319.773431;20201.51204;38573.4541;0.821989201;0.148426591;0.549658036;0.932753938;95;205;13925.04003;10832.06477;;0.31312742;10
C15683;11859.99156;0.910870782;44626.15468;6589.869799;20322.16501;42776.72745;0.832013415;0.202440244;0.544728993;0.929337245;96;176;14741.74799;8299.025356;53529.6959;0.287695009;10
C15684;12804.57525;0.859550046;41227.90443;6585.183516;19378.58386;37603.85705;0.685989713;0.280156317;0.584269338;0.989564441;98;206;13114.15988;10457.18085;60491.90279;0.314355516;10
C15685;13287.69138;0.819787208;41493.27465;5799.065081;19259.85381;38062.80858;0.840667043;0.202718956;0.472768781;0.963534124;107;224;13778.95413;6264.207223;65120.18498;0.369332577;10
C15686;2519.185914;0.185916099;27105.90754;33337.50592;2912.534119;15455.85421;0.361439267;0.475476726;0.800593197;0.345751897;94;111;16096.28654;26249.93651;34509.87605;0.914905773;6
C15687;12470.64408;0.732518255;38774.48569;4740.072296;20100.6078;39031.54265;0.824461209;0.162143634;0.449100293;0.956405241;85;195;13563.49828;8421.055201;52564.1845;0.381372514;10
C15688;13118.46099;0.775482847;42508.4232;4901.550785;20560.58585;40898.22713;0.7891345;0.192111777;0.587362024;0.986536943;98;248;16591.90765;7580.139626;67438.69472;0.419482502;10
C15689;3214.484842;0.550157783;24184.93596;28063.42264;11190.0182;11969.27919;0.207354687;0.866019869;0.161302625;1.233736206;24;314;28298.99706;42002.56004;8420.374078;0.687634223;11
C15690;14232.02243;0.736601027;37995.9239;3706.845526;18174.51012;35951.12172;0.809779989;0.23698667;0.51266871;1.047221106;97;170;12019.97502;8274.021102;51928.36224;0.410689647;9
C15691;13334.71032;0.690107554;44826.48487;1895.221555;19799.62078;40008.90816;0.81830416;0.26236943;0.53592466;0.900279607;96;207;13902.26351;8223.897084;57432.55358;0.331716545;10
C15692;12775.50706;0.811765529;42188.01701;4951.067776;18652.65823;39036.22265;0.854650288;0.215759388;0.568067536;1.019293188;96;214;12926.11903;12104.34346;63623.03612;0.389086861;10
C15693;14964.78964;0.786987397;37714.32528;6670.069453;20115.51048;40196.66521;0.773574538;0.155069969;0.564957356;0.927458927;86;270;17126.98655;10731.22087;59850.52155;0.374570211;10
C15694;14983.20511;0.762061064;42839.70241;4570.095305;19328.74919;39685.76636;0.789625144;0.225729871;0.549043369;1.069199939;102;270;16910.62225;7211.788454;54413.21176;0.293759824;10
C15695;17527.29666;0.106348509;9042.076973;32762.51662;10340.39028;26369.44646;0.53993462;0.632972684;0.663751636;0.922789427;56;162;3314.929046;20490.68009;57898.55191;0.131544306;8
C15696;3194.032792;0.25762173;28439.09345;33408.0583;1707.453288;8895.873019;0.428327814;0.664554985;0.777112584;0.237191719;81;104;16778.47615;26066.92947;42508.2194;0.901936136;7
C15697;13085.14062;0.730493438;44692.6855;3688.68384;18395.24578;35499.07557;0.765292374;0.285165465;0.537634203;0.912062989;103;202;16516.27572;9703.260022;57116.54473;0.343337815;10
C15698;5541.704344;0.309277942;29260.51107;35321.97214;3986.822671;12231.05684;0.390184057;0.623147372;0.833355763;0.278189008;83;98;15398.76704;20328.64745;26600.97723;0.854800446;7
C15699;12553.09826;0.775144294;40365.86244;3821.827658;17669.86923;30842.68691;0.817200494;0.358625745;0.373796993;0.912770294;99;174;16141.84513;9636.609561;47897.34384;0.319076184;10
C15700;16404.8439;0.167857973;8631.271698;29227.66349;11083.2565;22420.27997;0.477434186;0.56289618;0.638124341;1.017745001;39;173;5180.511557;23177.57541;46741.19801;0.231125079;7
C15701;16021.92919;0.201226327;9258.70788;29514.97961;10521.92646;18150.06443;0.57154574;0.719505737;0.609442648;1.009998442;67;202;5014.799377;13099.23244;55963.42415;0.149392242;8
C15702;3499.212664;0.222024628;28914.77386;35191.25323;3286.152547;8800.553349;0.403146157;0.510972741;0.910064505;0.113028594;98;73;18375.70578;22589.52677;34010.06683;0.849638824;7
C15703;4071.748526;0.654934556;28718.80643;29038.68698;11545.66496;9993.55883;0.232368223;0.863956359;0.19155818;1.382715739;41;272;27183.60921;41326.10905;21711.27462;0.718891853;11
C15704;14419.34689;0.741687575;39549.42959;7648.87983;20285.66984;38576.92249;0.831856036;0.268183013;0.466302907;1.016202065;80;214;13044.33851;7722.047963;53851.78882;0.317522589;10
C15705;15711.0349;0.222712632;4975.582342;31737.15543;10206.08669;24612.90458;0.541915837;0.647237873;0.578656017;1.079300416;58;180;4342.812628;22394.15444;49915.20296;0.139654381;8
C15706;16833.50567;0.219873866;5851.05435;34633.70579;10305.7889;22104.91224;0.505529636;0.65259057;0.738091673;0.892601226;53;186;1755.9477;24321.14076;45075.21196;0.128196162;8
C15707;13242.34159;0.73842972;41606.90553;8294.812566;18986.74315;37094.25483;0.853124546;0.36194605;0.512346494;0.892257294;84;252;12929.85239;7281.477368;51290.53903;0.35517838;9
C15708;11652.06831;0.734024665;42061.40606;6246.044915;20984.45166;30791.70515;0.710101621;0.218406449;0.542979014;1.034855961;95;210;14173.371;6880.90062;57771.91827;0.316208853;10
C15709;3567.257466;0.526653292;26776.04944;33083.68733;10890.01606;4896.856772;0.241939988;0.713852887;0.253693652;1.351532997;26;254;24756.16461;43765.18695;16586.02183;0.780157726;10
C15710;5086.02232;0.246167398;26782.97029;32718.09072;3443.639162;15076.03192;0.360354591;0.552116448;0.874716799;0.092573888;88;41;15708.15715;28324.88094;24564.02255;0.876887555;6
C15711;1884.964757;0.494812472;25438.25948;31508.20498;8080.946766;12672.73458;0.214050233;0.787534263;0.230959862;1.258696392;13;253;26886.8956;44048.80996;19307.68698;0.699230607;10
C15712;4835.856519;0.137424891;34802.94587;34610.44743;2405.196634;12057.44559;0.489164258;0.471627855;0.823310084;0.105134908;85;67;13051.69838;24780.06693;27723.20403;0.847620258;6
C15713;13853.27919;0.758579752;40169.39303;6540.316063;18871.93624;36541.20668;0.748486639;0.221758481;0.520552758;0.972538266;89;246;14459.06498;9159.676536;55015.26397;0.35372549;10
C15714;3891.869487;0.595624845;26254.59035;31572.28849;9230.741365;10509.59151;0.19068324;0.722162529;0.131689286;1.193389977;22;266;26460.02872;44565.11764;22738.17919;0.741757504;10
C15715;3835.388989;0.543628655;28316.62255;31018.83458;10259.10064;3100.027884;0.227462612;0.874799504;0.144843302;1.283995624;32;315;24195.59529;46855.9319;23586.40491;0.673633021;10
C15716;13088.66467;0.801289511;39365.48403;7540.859026;19226.21497;33202.51312;0.813144107;0.259658121;0.57059726;0.998801104;85;189;15937.33678;8347.818696;59674.2783;0.411391807;9
C15717;3883.434686;0.070142822;30612.93803;34215.84844;3771.246563;13139.49972;0.546058507;0.539473158;0.861994127;0.166730794;91;75;14477.55737;25663.03248;34182.44089;0.882749366;6
C15718;13027.07709;0.825893582;38262.27272;2857.78542;19722.71976;34788.03616;0.828282917;0.199010259;0.555911514;0.918933807;92;217;13315.72753;6985.02543;;0.338983278;10
C15719;13565.64432;0.685638536;39282.3346;10966.44024;18365.26061;37269.80479;0.789580299;0.284016685;0.489533487;1.023217063;100;222;12541.94464;4937.198752;59370.9367;0.396123362;10
C15720;11819.22956;0.83345421;37586.19289;4903.990369;19130.29248;37408.26662;0.846451629;0.247874514;0.497736541;1.024702716;91;194;15981.45227;4428.582611;65947.50364;0.356270655;10
C15721;1814.61519;0.630272999;26037.54305;29315.71184;10566.05314;9999.194154;0.216139409;0.823882491;0.175922386;1.111675747;38;261;24522.9989;45054.53889;17750.9348;0.76132553;10
C15722;13475.28762;0.760031442;40647.14439;5727.973186;20255.96619;34527.29905;0.719867536;0.302867607;0.589888267;1.069515048;81;218;15077.7961;6877.556562;58733.89738;0.392894153;10
C15723;12500.77056;0.784177612;45994.54629;6337.8649;19525.00607;31268.61531;0.799767876;0.280689757;0.540947884;0.945485569;90;206;14825.03394;11003.5155;;0.371636237;10
C15724;4365.929622;0.514215268;24876.29665;33083.17679;11265.41749;12677.08511;0.229994792;0.801322828;0.090148289;1.312564765;14;283;27037.53955;44837.0488;21895.53798;0.747296525;10
C15725;12956.83353;0.731405071;41458.71175;10685.60934;19366.48583;42167.96889;0.815770056;0.246882315;0.633893702;1.042672848;107;179;12794.91818;9199.066257;58337.93862;0.291246878;10
C15726;14097.6496;0.871490338;38788.48439;6026.585141;20153.90909;32699.18859;0.84185442;0.184962158;0.574563014;1.114568142;98;200;13391.14547;9285.701023;67160.80593;0.426594693;10
C15727;5355.150254;0.196399922;27355.24972;33849.28676;4306.02561;13523.47087;0.428090965;0.549890059;0.829860328;0.265415143;84;83;15321.18908;27345.16135;36753.25045;0.863244513;7
C15728;5662.530692;0.22250716;27527.14954;38823.08613;3204.974581;10704.51461;0.391830322;0.532969292;0.833045818;0.137349177;82;114;16585.06568;20681.52614;33477.83462;0.808179934;7
C15729;3972.775456;0.248088651;27981.62817;32187.31723;2086.091339;12459.89752;0.460676393;0.691811391;0.810270933;0.1672949;65;116;15431.79371;23279.35362;36466.45897;0.842557316;7
C15730;5048.489316;0.164772053;30967.94118;35325.87906;1954.601768;11686.51934;0.448692738;0.548742336;0.800947788;0.175228294;82;67;16746.48117;24417.4228;31413.78172;0.831978819;7
C15731;3474.950002;0.230950078;30917.42453;33404.54652;2560.237603;8273.432588;0.44466048;0.50001954;0.848805027;0.092923198;78;87;17465.74446;23784.30944;40314.83458;0.809458044;6
C15732;4456.921797;0.246277374;30792.97818;33332.84108;3806.678261;10197.26031;0.554068509;0.581940905;0.807543574;0.249604295;93;67;13946.22625;22767.57433;28521.85282;0.883994989;6
C15733;14571.89431;0.109173182;6747.357633;31694.63704;11759.19286;25036.77748;0.487936431;0.689264698;0.687036089;0.924625324;50;195;4042.472824;21141.84216;51992.51991;0.191192721;8
C15734;2877.660423;0.202574289;27694.5952;35729.76332;3639.424968;11907.15668;0.500291125;0.725295525;0.757577951;0.175812605;75;79;16551.9887;26439.27892;33268.97082;0.864733094;7
C15735;5093.941188;0.32174714;33116.74976;36764.04495;4150.398155;10199.99355;0.482023938;0.5092932;0.860024621;0.227648164;81;87;16678.33276;28994.03697;31224.75357;0.825052462;7
C15736;13567.60418;0.781857312;44923.97496;7920.448934;19184.03433;36260.70777;0.706338613;0.160280359;0.565712753;0.943656891;83;236;15529.94387;6335.918675;60855.64888;0.373481857;10
C15737;2717.623682;0.591772902;26093.55554;30247.69697;11439.21887;8669.748026;0.143228801;0.882037622;0.173903109;1.382711042;14;257;26801.35899;41822.0596;17362.82591;0.709932703;11
C15738;12529.75647;0.764030713;41048.29165;4514.373975;19359.15736;38520.44435;0.83929595;0.105248933;0.513059802;0.959623268;103;247;16575.50964;6646.725726;52251.66072;0.322499838;10
C15739;16028.76659;0.253718689;3231.878523;30071.36149;11803.38252;20005.25818;0.509729877;0.662347122;0.637048386;1.019766897;80;139;3195.758294;27648.19374;53160.6394;0.074297384;8
C15740;3255.533569;0.23049336;31191.38551;37473.34231;3505.062802;16634.67819;0.467357772;0.600785016;0.872747222;0.158402993;86;119;15994.12416;24404.59367;28559.76292;0.807277736;7
C15741;13840.78335;0.756051518;38921.50407;6610.00291;19027.70634;42769.5385;0.879199556;0.261549848;0.517733535;0.979587947;104;190;15705.56354;9392.72075;57991.95663;0.272648574;10
C15742;16111.62957;0.11044166;12326.45557;31647.781;10631.68578;28099.5849;0.464995965;0.820768534;0.633879414;0.94650534;45;161;3172.661848;19216.49119;50248.58384;0.15432763;8
C15743;1643.706602;0.62574834;27772.8685;27899.95967;9926.173835;4329.046545;0.18310025;0.809074959;0.176171869;1.342227859;31;302;26959.99836;42770.3739;27334.71713;0.668244807;11
C15744;12773.53718;0.853163044;42506.5916;6880.033235;19929.47832;37227.68808;0.849383841;0.156176827;0.440800333;0.964366771;102;183;15179.00313;5540.51637;59544.97508;0.440736439;10
C15745;15965.51242;0.212285432;4059.204719;31779.34636;10722.94528;19202.98445;0.576755841;0.784680441;0.665748677;1.088787199;55;140;3449.741382;19231.0296;51320.77435;0.144699222;8
